customer_id,tenure_days,mrr_brl,seats,logins_7d,logins_30d,feature_adoption,avg_session_min,api_calls_7d,days_since_last_login,tickets_30d,failed_pay_90d,nps_last,is_anomalous
C004426,153,9163.57,15,79,274,0.717,29.0,294,5,1,0,4.8,0
C006151,499,4100.9,18,102,370,0.906,27.5,387,14,0,0,9.9,0
C000944,255,5667.95,12,45,194,0.898,18.0,1447,17,0,0,0.2,0
C000823,550,2562.22,14,43,175,0.655,15.8,2027,2,0,0,3.4,0
C005006,229,4424.15,18,93,366,0.866,15.1,746,1,0,0,6.7,0
C006613,554,9855.12,5,22,79,0.691,16.7,1155,0,0,0,9.2,0
C008357,725,7914.28,11,49,188,0.888,24.3,3161,2,0,0,7.4,0
C005620,781,2779.6,11,51,186,0.581,12.6,1934,0,0,0,8.9,0
C004548,209,13746.8,7,28,120,0.823,23.5,3586,1,0,1,6.8,0
C002539,417,5730.16,20,97,435,0.298,26.3,576,3,0,1,5.2,0
C009504,205,13209.27,14,61,249,0.408,36.0,1949,4,0,0,0.0,0
C005208,727,10372.43,10,44,151,0.799,21.0,1016,5,0,0,5.8,0
A000466,1118,1762.93,17,2,54,0.382,8.2,113,10,1,0,2.9,1
C009925,861,9847.21,10,61,226,0.606,35.8,434,5,0,0,7.2,0
C003055,518,9061.67,14,54,216,0.795,21.9,190,1,0,0,5.1,0
C003676,301,5653.42,16,48,207,0.928,21.1,644,0,1,0,8.3,0
C007777,169,4138.71,18,106,370,0.85,26.9,2503,4,0,0,9.1,0
C007219,173,4141.21,7,26,107,0.646,15.9,325,2,0,0,5.1,0
C006723,414,26358.68,14,93,319,0.939,16.6,667,0,0,0,5.8,0
C003301,579,10143.71,14,73,285,0.638,15.4,1201,2,0,0,6.3,0
C003311,264,2417.73,20,111,388,0.57,29.2,386,0,0,0,6.8,0
C007222,602,5050.89,6,29,111,0.873,22.0,138,4,0,0,4.0,0
C008520,1006,4546.95,12,67,274,0.749,16.4,3761,0,1,0,5.2,0
C005955,405,8989.44,16,89,356,0.155,21.4,902,6,3,0,2.2,0
C000833,426,8807.05,20,97,365,0.849,23.6,368,3,0,1,0.4,0
C003463,221,5232.58,18,99,388,0.692,22.9,1311,2,0,1,0.0,0
C007644,345,3225.64,21,93,364,0.858,26.8,3312,9,0,0,3.6,0
C000055,516,6940.24,18,78,326,0.957,26.1,513,5,0,0,6.8,0
C003452,176,2043.38,16,94,333,0.639,34.4,256,0,0,0,6.5,0
C006306,303,7766.53,18,95,399,0.83,23.8,599,5,0,0,5.5,0
C001482,249,3207.56,13,50,226,0.468,13.3,1118,8,0,0,8.0,0
C004874,147,7761.3,15,72,284,0.758,29.5,126,4,2,0,8.7,0
C008039,870,1036.46,12,61,237,0.68,28.1,1103,4,0,0,8.4,0
C003336,553,12941.91,15,87,323,0.74,21.1,1634,0,1,1,5.1,0
C006017,495,9401.12,21,58,243,0.626,20.1,654,8,0,0,6.6,0
C004927,274,16056.14,15,33,113,0.816,14.7,500,2,0,0,8.0,0
C009139,151,10309.28,12,45,167,0.91,20.4,1340,1,0,1,9.3,0
C005798,385,7231.75,17,86,308,0.938,22.6,621,7,0,0,7.2,0
A000806,1091,2581.82,15,4,232,0.031,4.7,93,0,1,1,6.1,1
C005084,484,3722.82,14,58,257,0.786,28.9,440,13,0,0,8.6,0
C006646,666,2441.79,15,60,219,0.62,19.7,8668,4,0,0,3.6,0
C005491,547,6794.29,18,77,301,0.506,17.0,1410,3,0,0,8.9,0
C000769,330,5090.27,14,56,246,0.808,21.3,2756,5,0,0,4.8,0
C002066,1193,3407.8,7,29,129,0.528,6.1,900,0,0,0,6.4,0
A000451,271,4904.4,11,1,25,0.18,6.5,35,2,1,1,0.0,1
C007312,904,3503.45,14,70,123,0.505,20.9,1882,3,0,0,7.2,0
C008478,796,14527.33,21,109,383,0.919,17.5,676,3,0,0,5.0,0
A000921,332,8154.52,15,5,65,0.403,6.0,438,0,1,3,4.2,1
C004525,359,5464.92,6,27,112,0.776,23.3,3108,2,0,0,5.2,0
C002718,253,8815.46,12,48,203,0.698,24.2,1183,1,0,0,4.9,0
C002080,269,4391.06,13,37,138,0.959,24.4,800,4,0,0,7.5,0
C008915,290,2371.31,22,92,319,0.729,23.8,199,0,0,0,6.4,0
C000952,541,5607.47,14,59,265,0.81,24.3,1215,0,0,0,7.9,0
C008059,737,16493.06,15,76,266,0.911,16.3,2254,15,0,0,4.9,0
C002483,344,6912.6,14,76,269,0.505,19.2,804,5,0,0,4.1,0
C009182,108,1604.01,17,85,349,0.762,23.2,5049,1,0,0,7.8,0
C001760,848,1776.07,13,69,235,0.897,25.7,1357,4,0,0,2.6,0
C004423,266,14345.4,18,91,352,0.626,18.0,423,5,0,0,6.9,0
C006705,1453,2705.04,11,56,218,0.614,29.4,1109,3,1,0,5.2,0
C005183,1170,5612.22,11,39,148,0.529,28.7,3189,2,0,0,9.2,0
C008534,243,22166.84,20,83,67,0.365,26.2,79,0,1,0,4.1,0
C003702,457,6835.03,15,57,227,0.65,19.6,3057,6,0,0,9.0,0
C004244,931,11259.32,23,84,288,0.937,17.7,601,5,1,0,4.9,0
C000689,494,4260.68,9,57,202,0.843,34.0,752,2,0,0,6.8,0
C003433,754,2527.58,18,80,351,0.884,27.1,456,0,0,0,6.2,0
C004945,145,3651.06,26,117,502,0.557,25.0,3365,11,0,0,4.2,0
C000967,50,1591.64,17,92,330,0.759,17.7,1297,5,0,0,7.2,0
A000434,211,1032.87,16,3,50,0.257,6.4,21,30,0,1,6.8,1
C002714,722,8326.49,11,49,193,0.178,30.1,985,2,0,0,6.6,0
C004758,62,15328.56,15,61,249,0.7,26.5,595,4,1,0,2.0,0
A000499,725,4254.09,14,9,84,0.268,5.0,46,0,0,2,3.9,1
C006321,424,4926.83,22,89,348,0.857,19.7,1262,1,0,0,2.8,0
C005976,848,11366.77,19,101,352,0.685,18.7,1028,0,0,0,8.7,0
C003573,575,1025.1,19,100,401,0.516,16.6,1528,11,1,0,3.2,0
C005300,144,6835.79,13,42,187,0.839,15.6,1237,14,0,0,7.2,0
C001991,241,2929.03,16,69,306,0.681,23.5,1838,3,2,0,9.0,0
C001206,385,3284.06,8,30,123,0.926,20.7,761,3,0,0,6.1,0
C004972,590,9122.07,15,53,218,0.678,17.9,451,1,0,1,6.0,0
A000695,952,11352.78,12,9,65,0.439,6.2,229,9,1,1,4.7,1
C006784,257,3742.8,14,73,312,0.822,19.7,1332,5,0,0,10.0,0
C003601,629,3112.97,12,56,199,0.77,16.9,440,1,0,0,4.5,0
C006491,429,14226.43,13,52,200,0.818,13.6,1673,1,0,0,6.2,0
C008610,332,5479.05,14,49,221,0.569,17.5,3765,5,0,0,9.7,0
A000968,46,5292.4,12,0,8,0.425,6.8,24,30,0,0,6.8,1
C008071,840,2005.84,23,136,475,0.916,23.5,2689,2,0,0,4.9,0
C008578,549,3367.77,16,73,313,0.347,26.0,3521,0,0,0,10.0,0
C007974,498,4568.1,16,61,246,0.557,29.0,341,4,0,0,3.2,0
C001626,504,13671.34,14,82,289,0.572,26.1,1625,0,0,0,5.2,0
C000537,340,14350.93,24,99,395,0.818,25.7,456,1,0,0,9.5,0
C008767,663,1429.37,11,57,225,0.906,28.0,708,0,0,0,7.3,0
C007971,579,3265.87,18,85,335,0.493,26.5,1556,5,0,0,4.1,0
C004213,624,9313.49,13,2,228,0.31,9.7,2251,1,0,0,4.6,0
C006457,178,4581.04,15,75,261,0.801,26.3,2353,2,0,0,1.2,0
C003508,423,3479.58,10,28,125,0.947,16.2,2478,5,1,0,8.2,0
C008394,305,5141.65,13,44,195,0.745,21.4,250,11,0,0,3.1,0
C009525,284,12630.37,11,48,209,0.717,19.8,738,6,2,0,6.9,0
C007113,954,8384.02,15,47,211,0.31,23.7,1644,12,1,1,2.6,0
C002709,325,2995.66,15,62,238,0.42,9.4,747,4,0,0,10.0,0
C005032,426,4409.24,17,78,334,0.907,20.8,779,6,0,0,6.1,0
C006515,326,11721.23,13,72,292,0.678,14.9,1200,9,0,0,9.9,0
C004663,435,5448.27,7,28,128,0.695,20.4,802,10,1,0,9.0,0
C004022,421,6537.52,12,77,260,0.607,29.6,3643,8,0,0,3.4,0
C001855,605,17583.83,10,40,181,0.703,4.9,171,1,0,0,4.8,0
A000368,987,10338.23,20,2,24,0.581,6.6,142,21,0,1,3.3,1
C002873,79,12827.27,16,63,226,0.543,18.7,1673,1,0,0,10.0,0
C003031,586,5216.25,9,34,132,0.566,12.7,1490,1,0,1,4.0,0
C009398,663,1227.39,14,44,200,0.928,20.0,1104,5,0,0,8.4,0
C001646,607,7805.04,9,37,137,0.897,17.3,589,3,1,0,4.5,0
C003418,621,5105.26,19,55,239,0.51,7.1,562,1,1,0,8.0,0
C003477,307,4568.11,16,100,351,0.7,22.6,1066,2,0,1,5.7,0
A000506,149,2166.68,14,2,40,0.175,5.5,152,30,0,0,8.0,1
C001793,257,2959.02,10,41,142,0.881,23.9,870,1,0,0,8.4,0
C003798,388,3746.43,7,28,105,0.482,16.7,518,0,0,0,5.6,0
C003369,546,2805.55,18,90,322,0.745,16.5,1671,1,0,0,7.9,0
C007197,425,4511.59,17,9,413,0.936,8.0,1198,10,0,0,5.0,0
A000606,318,4043.84,10,4,62,0.17,3.5,215,0,0,2,3.2,1
C005110,211,9657.03,18,101,368,0.715,16.1,426,2,0,0,1.8,0
C006025,343,4049.57,16,48,218,0.476,34.8,2172,14,0,0,10.0,0
C008796,298,7906.26,14,90,307,0.467,26.6,1309,1,0,1,7.3,0
A000223,99,4648.98,19,0,11,0.354,5.0,47,1,0,2,2.8,1
C000127,300,4129.26,19,94,327,0.661,23.3,2740,1,0,0,6.9,0
C005960,601,3170.03,18,85,324,0.741,32.7,1972,3,1,0,6.9,0
C003877,380,5260.49,13,56,207,0.835,23.8,3688,0,0,1,3.2,0
C004452,542,4252.6,13,61,207,0.584,24.0,460,0,0,1,3.7,0
C007148,340,1109.95,17,55,243,0.807,27.3,447,1,0,0,4.1,0
C003532,509,3614.49,16,85,313,0.493,28.0,443,8,0,0,5.4,0
C000828,363,5980.93,18,73,258,0.86,15.5,1444,4,0,0,5.9,0
C009832,277,14183.5,19,91,384,0.983,23.2,1066,10,0,0,6.9,0
C007791,742,3118.83,16,74,311,0.737,20.4,2837,1,0,0,1.3,0
C000985,534,6833.61,12,0,116,0.818,18.6,441,27,0,0,4.0,0
C007784,903,7183.75,15,64,247,0.918,24.1,1843,6,0,1,6.0,0
C002444,557,2873.03,13,49,165,0.696,20.7,1081,1,0,0,4.1,0
C008555,395,5259.33,15,60,234,0.429,18.3,385,1,0,1,4.8,0
C000346,824,4886.09,13,65,237,0.478,25.5,1322,1,0,0,3.4,0
C000815,709,9273.86,14,56,240,0.65,17.7,1844,1,0,0,1.0,0
C006167,121,7924.27,9,35,148,0.672,15.5,1243,2,0,0,6.3,0
C005780,561,3760.31,17,98,329,0.972,22.9,1278,7,0,0,10.0,0
C002117,449,11507.52,13,73,275,0.879,17.4,1276,1,0,1,0.0,0
C000794,522,3919.02,12,62,254,0.812,29.5,2525,4,0,0,6.6,0
C006899,274,3848.07,14,43,151,0.927,26.4,786,2,0,0,9.0,0
C002675,339,6431.78,14,74,299,0.8,18.2,1197,1,0,2,7.4,0
C000095,1048,3485.42,18,95,354,0.444,9.2,504,1,0,0,3.0,0
C004226,131,16197.1,12,56,199,0.647,23.3,791,0,0,0,10.0,0
C003757,498,4895.41,19,93,390,0.721,24.0,2765,1,0,0,6.6,0
C002892,375,2278.27,10,34,129,0.899,20.1,3263,12,0,0,10.0,0
C002372,625,7020.17,15,65,262,0.701,28.3,1039,0,0,0,2.5,0
A000328,299,4628.52,15,6,62,0.332,8.2,15,1,0,1,5.7,1
C003229,321,4074.03,16,55,248,0.639,14.0,1130,0,0,0,9.7,0
C007864,259,25666.53,14,67,279,0.938,22.1,858,7,1,0,5.0,0
C006360,407,1213.3,14,44,184,0.683,16.7,1853,5,0,1,6.7,0
A000119,364,1750.88,18,3,34,0.106,7.0,46,16,1,3,4.1,1
C007327,432,3317.29,15,47,186,0.705,19.0,1189,0,0,0,10.0,0
C006029,770,4058.8,19,90,385,0.477,22.4,5000,0,1,0,6.4,0
C001866,582,9714.45,19,62,243,0.863,23.8,1087,5,0,0,10.0,0
C004613,612,3179.13,14,80,307,0.772,19.8,1975,12,0,0,6.8,0
C002646,417,7937.84,21,106,381,0.494,25.6,1364,0,0,0,4.9,0
C002244,271,3190.04,7,29,108,0.709,10.0,1817,2,0,0,9.5,0
C005374,421,6401.28,23,121,419,0.708,24.3,2004,2,0,0,5.0,0
C002337,500,8284.82,16,56,244,0.957,31.9,3223,4,0,0,8.2,0
C000951,517,6874.97,10,34,146,0.924,22.6,553,5,0,0,7.5,0
C001121,484,10455.58,17,89,314,0.785,20.1,899,4,1,0,7.5,0
C002205,121,9424.62,20,79,316,0.869,21.9,639,2,0,0,2.2,0
C000420,504,14290.76,17,92,383,0.548,28.2,2489,6,0,0,10.0,0
C000923,596,10140.07,13,54,201,0.844,19.3,1044,1,0,0,3.0,0
C009447,276,5259.03,15,63,262,0.797,30.6,153,1,0,0,10.0,0
C008670,317,11069.82,11,55,249,0.357,20.2,626,6,2,0,5.7,0
C005409,287,6865.64,12,47,205,0.644,25.9,1198,7,0,0,4.0,0
C005789,1063,5275.94,13,56,246,0.717,22.1,890,1,0,0,4.6,0
C005743,437,2216.03,16,94,325,0.873,21.2,577,3,0,0,10.0,0
C007668,539,7790.14,19,128,439,0.736,14.8,1025,1,0,0,5.0,0
C005568,749,7208.47,12,56,208,0.873,22.1,3349,0,0,1,6.7,0
C008136,299,3695.53,16,49,219,0.315,5.8,3147,6,0,0,5.3,0
C001203,75,1560.71,12,66,225,0.888,22.2,863,7,0,0,10.0,0
C005766,208,3004.17,16,57,258,0.808,24.3,1248,6,0,0,6.3,0
C008390,675,8778.3,20,79,355,0.93,18.2,866,2,0,0,7.3,0
C001971,245,6384.48,9,43,150,0.496,19.6,337,1,1,0,10.0,0
C004019,720,8742.88,10,44,195,0.871,18.8,624,4,0,0,3.6,0
C003688,215,3356.67,16,99,369,0.64,23.9,1822,20,0,0,3.2,0
C001998,601,3046.46,16,64,254,0.91,30.5,652,0,0,0,7.1,0
C004034,182,2388.09,14,77,312,0.713,18.4,3817,3,0,1,5.3,0
C001249,450,3408.81,14,54,243,0.58,23.7,717,17,1,0,3.7,0
C002193,178,1177.41,16,75,335,0.58,25.1,656,5,0,0,6.5,0
C002713,235,2766.09,13,100,338,0.84,23.6,569,4,0,0,3.3,0
C009185,562,12637.92,25,115,471,0.462,14.2,1232,2,0,0,9.5,0
C002191,156,3266.73,9,40,181,0.836,6.2,682,6,0,0,3.0,0
C004671,144,7887.07,15,73,277,0.862,20.0,2887,0,1,0,6.8,0
C005143,593,1755.53,13,55,212,0.605,29.5,1658,7,1,0,7.2,0
C005985,687,5436.53,17,102,365,0.745,24.6,1762,0,0,0,7.1,0
C006566,141,3239.71,14,52,224,0.92,25.5,2363,11,0,0,3.5,0
C007805,134,13023.01,14,65,268,0.574,21.0,1538,0,0,0,6.2,0
C006944,850,5637.01,13,67,264,0.372,19.1,4187,9,0,0,4.3,0
C009511,819,9711.18,8,42,181,0.736,16.7,1654,3,0,0,9.5,0
C002137,229,7210.46,19,116,454,0.844,16.0,1327,10,0,0,2.7,0
C001066,1634,5905.55,11,44,187,0.809,18.1,2213,0,0,0,10.0,0
C000601,171,3049.64,15,71,253,0.721,25.9,4534,4,0,0,3.9,0
C004228,216,3373.46,20,99,361,0.808,19.0,604,8,0,0,9.0,0
C007578,598,3427.17,11,48,218,0.735,21.5,1208,1,1,0,8.5,0
C000078,425,16957.98,13,70,250,0.635,14.7,973,16,0,0,1.6,0
C007547,210,4978.86,17,79,327,0.899,16.4,2024,1,0,1,6.9,0
C002899,218,2647.34,14,59,242,0.895,22.8,1598,7,0,0,3.6,0
C004821,40,13479.64,19,66,280,0.768,9.3,2008,0,1,0,3.1,0
C009507,508,3937.46,14,52,195,0.538,17.3,1034,3,0,0,6.4,0
A000234,647,2441.61,20,12,134,0.215,6.9,278,2,0,1,3.9,1
C006414,264,10750.66,14,68,229,0.428,16.1,1156,7,0,0,8.0,0
C009445,327,3893.51,14,50,215,0.68,18.3,747,2,0,0,4.2,0
C009065,360,8340.73,18,82,316,0.616,10.1,4830,0,0,0,3.3,0
C008008,397,3386.01,9,45,97,0.42,23.4,846,3,0,0,4.7,0
C005469,330,2010.51,15,40,170,0.628,23.7,930,12,1,0,4.7,0
C005952,458,4519.87,19,57,231,0.925,23.1,882,4,1,0,8.3,0
C003392,622,7561.31,15,60,243,0.861,19.9,834,0,0,0,4.6,0
C005416,114,2661.38,17,82,333,0.934,25.8,597,3,0,1,8.9,0
C002561,531,5439.32,18,72,296,0.696,13.2,1047,8,0,0,7.9,0
A000871,210,1979.36,20,15,152,0.078,8.8,64,7,0,0,2.0,1
C008163,229,6733.04,21,91,354,0.825,19.5,617,8,0,0,7.8,0
C002636,239,3915.98,11,51,231,0.647,20.3,1510,4,0,0,6.5,0
C005257,426,3577.39,14,58,238,0.258,32.3,1197,0,0,0,7.1,0
C003531,518,21492.75,9,41,154,0.625,19.9,2132,15,0,0,8.2,0
C008568,749,3545.56,20,129,447,0.568,30.0,1479,0,1,0,3.5,0
C001909,185,4781.5,19,85,365,0.814,29.7,315,5,1,0,6.1,0
C000236,317,2222.96,18,93,331,0.776,21.3,616,5,0,0,1.9,0
C001605,253,2220.19,15,61,213,0.661,28.4,4397,3,0,0,3.9,0
C007985,527,1969.51,10,44,178,0.871,20.2,1180,8,0,0,5.9,0
C009311,90,5247.44,11,45,204,0.908,24.9,1333,5,0,1,9.3,0
C003491,163,3449.54,16,67,261,0.635,13.5,605,3,0,0,6.9,0
C001995,311,10357.58,21,104,399,0.636,22.1,644,3,0,0,5.5,0
C002825,503,2043.25,13,55,243,0.433,15.3,3232,1,0,0,7.5,0
A000214,432,1831.83,20,6,63,0.171,7.5,55,9,1,1,10.0,1
C001343,203,13924.43,14,51,191,0.963,17.7,1710,0,0,0,1.1,0
C008513,1172,7686.78,12,60,248,0.928,16.1,1127,22,1,0,6.9,0
C001620,706,6697.07,14,64,276,0.91,18.4,1259,27,0,0,6.1,0
C005288,840,26453.36,12,51,177,0.981,26.6,2954,3,0,0,9.4,0
C002061,179,4794.37,21,86,40,0.832,3.2,1135,1,0,0,4.5,0
A000940,252,5951.4,25,8,142,0.415,5.4,53,1,2,1,3.8,1
C002220,328,3080.99,15,64,218,0.694,14.9,1047,0,0,0,6.6,0
C009866,246,2675.95,19,69,251,0.868,18.9,1197,3,0,1,7.2,0
C006039,295,4586.3,19,94,320,0.868,24.2,672,1,0,0,0.5,0
C000261,595,8238.97,18,89,365,0.557,18.8,1856,0,1,0,10.0,0
A000304,325,3943.7,15,12,87,0.35,4.4,85,16,0,1,3.0,1
C009094,306,10833.85,10,45,172,0.781,26.1,1120,9,1,0,9.8,0
C003745,269,5947.5,8,36,145,0.383,19.3,2004,3,0,0,8.6,0
C002027,334,4227.55,20,80,357,0.856,19.9,980,4,1,0,9.4,0
C006989,282,9705.37,21,115,412,0.821,19.4,3484,5,0,0,3.7,0
C004235,333,3949.63,13,48,187,0.907,9.7,1364,1,0,0,5.0,0
C001918,667,7397.49,15,67,265,0.786,20.6,1553,1,0,0,2.9,0
C001829,427,7353.54,13,78,284,0.532,42.6,2210,6,0,1,9.3,0
C009766,296,2331.9,11,30,126,0.896,19.1,1259,1,0,0,10.0,0
C006234,344,4429.67,10,39,145,0.911,16.2,274,4,0,0,10.0,0
A000269,1059,1494.12,14,10,97,0.279,7.8,63,1,0,2,5.2,1
C006284,508,10033.76,16,73,290,0.379,13.8,736,0,1,0,7.0,0
C004209,1048,3334.46,19,72,287,0.356,25.2,3270,2,1,0,3.4,0
C000225,306,9614.26,9,37,131,0.141,32.6,205,3,0,0,1.4,0
C008916,207,1871.31,16,56,191,0.954,22.3,8690,0,0,0,4.9,0
C010003,470,2871.68,15,58,240,0.762,20.5,399,1,1,0,8.2,0
C009334,253,7449.52,23,96,365,0.557,25.9,1427,6,0,0,0.0,0
C006470,114,12782.16,16,74,298,0.975,24.4,496,0,0,0,3.9,0
A000355,157,24992.16,14,8,72,0.219,7.3,290,11,1,2,2.9,1
C000847,446,2609.24,12,43,188,0.739,16.9,2075,1,0,0,8.8,0
C004290,222,7010.57,17,106,357,0.737,32.3,1591,1,2,1,7.2,0
C005561,319,4428.05,19,100,382,0.963,32.0,766,13,0,0,5.7,0
C002552,325,2660.19,17,84,293,0.763,23.2,3695,1,1,0,5.1,0
C000118,226,8281.62,16,72,284,0.775,14.7,468,27,0,1,0.4,0
C008838,244,4937.73,19,48,212,0.796,24.7,831,0,0,0,10.0,0
C005967,406,8251.9,20,107,416,0.782,26.2,400,9,0,0,8.4,0
C008196,234,5536.06,27,139,518,0.692,32.8,1305,0,0,0,3.4,0
C008660,420,4300.0,14,72,298,0.699,30.1,425,4,1,0,7.3,0
C007490,635,6062.27,14,58,263,0.83,22.7,681,10,0,0,6.5,0
C000006,407,1670.35,10,36,157,0.556,13.1,1996,12,0,0,3.9,0
C005343,624,5217.08,21,71,304,0.693,20.1,1401,1,0,0,8.5,0
C009112,531,4915.63,14,35,142,0.787,25.2,317,7,1,0,5.9,0
C004325,300,2266.0,14,64,268,0.781,22.4,2087,4,0,0,5.2,0
C001064,480,2463.63,10,40,176,0.897,25.0,937,1,0,0,7.3,0
C002591,453,4019.57,9,38,138,0.898,20.2,1064,1,0,1,10.0,0
C008435,173,17011.25,18,114,394,0.588,26.7,816,0,1,0,2.7,0
C009353,357,9030.01,16,82,326,0.796,19.1,3802,2,1,1,7.6,0
C003736,38,5832.4,19,58,227,0.619,32.0,599,2,0,0,4.9,0
C003518,137,5076.17,18,92,312,0.746,17.6,7999,1,0,0,6.1,0
C006987,143,5731.41,20,99,423,0.654,16.9,6584,2,0,1,7.8,0
C006768,493,751.6,18,56,210,0.636,22.8,2789,0,0,0,3.8,0
C005623,311,5494.77,19,107,363,0.913,18.1,952,4,0,1,8.5,0
C001606,373,2421.19,6,27,114,0.229,19.9,4430,2,0,0,5.6,0
C001734,272,6471.26,19,74,301,0.762,17.1,1091,1,0,0,10.0,0
A000278,462,9117.59,11,8,60,0.471,4.4,26,27,0,0,5.0,1
C009505,316,3246.23,16,66,276,0.621,20.7,465,3,1,0,4.1,0
C003813,275,7286.65,13,54,240,0.853,17.1,862,5,0,1,8.3,0
A000588,602,8030.61,16,5,43,0.39,6.7,163,0,0,1,2.8,1
C001762,694,1546.07,10,37,146,0.687,18.9,7484,1,0,0,6.0,0
C005402,171,3096.2,17,56,254,0.909,10.4,960,2,0,0,2.3,0
C002740,596,7101.1,20,88,346,0.742,19.4,763,1,0,0,8.2,0
C002473,772,4193.67,15,80,270,0.83,17.7,808,4,0,0,3.1,0
C006739,492,2988.54,16,68,278,0.809,19.9,1080,3,0,0,9.1,0
C006892,718,5844.13,11,58,238,0.591,13.0,3667,8,1,0,7.8,0
C007944,358,2486.6,14,69,267,0.871,25.9,718,3,0,0,5.5,0
C009686,303,11907.89,16,77,308,0.967,30.7,260,7,0,0,0.1,0
C004207,375,12376.14,20,126,431,0.692,19.9,1322,14,0,0,9.4,0
C006372,255,3094.03,13,65,280,0.372,28.3,976,2,0,2,5.8,0
C009362,380,2764.44,17,73,292,0.497,22.8,1192,4,0,0,0.5,0
C000233,479,2602.85,15,64,215,0.775,20.7,2347,1,0,0,9.0,0
C008259,189,1359.97,21,127,480,0.853,21.2,2688,0,1,1,6.0,0
C007562,962,4439.18,9,48,182,0.923,25.0,1750,0,0,0,5.5,0
C009796,75,3118.83,13,10,192,0.914,30.9,418,3,1,1,6.1,0
C006169,529,5388.97,21,106,392,0.649,21.4,3080,8,0,0,3.8,0
C003597,654,2143.49,21,89,396,0.636,4.6,1305,1,0,0,3.3,0
C006289,1266,3116.17,18,85,294,0.971,24.9,267,4,0,1,7.4,0
C004633,346,3112.96,14,65,255,0.749,36.3,1600,2,0,0,3.5,0
C000126,1777,12824.99,20,117,444,0.734,13.4,263,10,0,0,4.7,0
C007642,186,5514.74,18,101,365,0.553,24.9,1452,2,0,0,7.7,0
C006230,131,4920.75,17,75,261,0.826,14.7,256,2,0,0,10.0,0
C001297,340,1007.47,21,110,373,0.641,19.7,3554,2,0,1,5.3,0
C001977,105,2146.89,14,86,290,0.634,23.8,285,1,0,0,6.8,0
A000430,411,3880.51,13,11,96,0.33,7.1,790,10,1,2,0.0,1
A000381,220,1717.08,11,3,44,0.752,5.3,186,1,2,1,4.9,1
C005751,252,5018.35,13,82,282,0.723,17.1,779,3,1,0,8.3,0
C008153,536,14819.75,14,85,304,0.54,28.9,7407,0,0,0,4.1,0
C003087,399,15713.7,9,37,165,0.494,30.1,4200,0,1,0,7.6,0
A000205,1097,11038.44,12,6,50,0.441,5.7,1136,7,1,2,4.9,1
C006883,233,7069.37,22,78,356,0.42,24.2,1806,5,0,0,9.1,0
A000238,455,2337.83,10,2,25,0.383,7.9,23,20,0,2,0.0,1
C007674,355,2932.84,15,58,224,0.747,21.9,567,3,0,0,1.9,0
C003346,310,7189.84,16,74,282,0.986,29.8,1107,1,0,0,10.0,0
C008173,256,7376.9,14,74,261,0.31,20.7,2239,2,1,0,6.0,0
A000363,569,4682.2,18,7,60,0.263,5.5,156,0,2,1,3.5,1
C005871,163,1023.92,9,48,190,0.335,20.3,310,8,0,1,4.9,0
C006507,361,6446.54,13,78,268,0.568,18.6,758,3,0,0,5.7,0
C002798,342,3149.76,17,67,261,0.658,18.3,1495,1,0,0,8.1,0
C000919,60,5047.7,17,76,289,0.717,30.1,3786,1,0,0,5.6,0
C001647,283,4390.94,20,105,450,0.807,22.7,558,0,1,1,6.0,0
C005123,560,2966.07,16,118,398,0.862,22.7,316,1,0,1,5.4,0
C005127,582,10851.55,18,61,255,0.529,18.2,1082,3,1,0,4.9,0
C004622,142,3932.85,20,82,345,0.72,20.1,513,1,0,0,6.1,0
C006810,225,825.42,11,49,179,0.87,22.2,1621,0,1,1,4.0,0
C000365,365,4158.86,15,49,192,0.172,16.3,984,8,1,0,9.5,0
C002126,237,3662.53,15,55,210,0.929,25.3,910,11,0,0,6.7,0
C008151,816,5288.37,15,76,289,0.838,25.7,1569,4,0,0,7.3,0
C008718,193,4971.67,11,57,212,0.956,24.1,491,4,0,0,3.7,0
C000056,252,3306.66,13,81,281,0.916,18.3,423,3,0,2,7.2,0
C000639,396,2776.54,19,59,250,0.724,17.2,396,3,0,0,8.7,0
C000303,457,6915.92,12,60,229,0.78,24.3,936,8,1,0,2.8,0
C005812,333,7708.11,9,45,156,0.947,16.3,3553,1,0,0,8.3,0
C001277,518,7068.44,12,44,188,0.815,29.0,1830,2,0,0,5.6,0
C004433,554,5199.48,11,50,207,0.799,27.7,4306,2,0,0,0.7,0
C003645,466,1368.7,11,45,175,0.758,17.4,840,0,0,0,4.6,0
C004144,269,1025.3,22,63,255,0.83,24.9,1991,0,0,0,6.4,0
C002879,481,5128.17,15,67,253,0.604,12.7,4237,3,0,0,10.0,0
C006494,338,10821.29,14,62,227,0.693,23.7,3430,8,0,0,8.0,0
C005241,243,7415.32,19,122,408,0.851,18.4,918,10,0,1,2.9,0
A000349,636,6601.9,13,2,26,0.397,6.3,189,1,1,1,1.4,1
C006938,668,22966.91,21,103,360,0.741,15.7,505,1,0,0,7.4,0
C007241,141,3068.68,18,115,395,0.831,20.8,995,9,0,0,10.0,0
C009946,228,18172.45,11,43,177,0.52,13.3,962,6,0,1,10.0,0
A000151,583,6523.03,15,13,95,0.743,6.3,35,5,1,1,0.0,1
C002594,541,32341.36,15,47,182,0.878,16.2,293,3,1,0,5.3,0
