days_since_last,features_used_30d,mrr,evento_cancelamento,evento_downgrade,evento_sessao,event,risk_regra,churn
8.0,3.0,601.39,0.0,0.0,1.0,Session Started,0.307,1
5.0,1.0,4474.29,0.0,0.0,1.0,Session Started,0.357,1
1.0,7.0,3425.19,0.0,0.0,1.0,Session Started,0.023,0
8.0,3.0,5334.55,0.0,0.0,1.0,Session Started,0.307,0
7.0,2.0,2483.58,0.0,0.0,1.0,Session Started,0.343,0
8.0,2.0,218.4,0.0,0.0,1.0,Session Started,0.367,0
3.0,2.0,668.03,0.0,0.0,1.0,Session Started,0.25,0
8.0,1.0,2622.54,0.0,0.0,1.0,Session Started,0.427,1
3.0,2.0,1345.1,0.0,0.0,1.0,Session Started,0.25,1
4.0,3.0,1156.24,0.0,0.0,1.0,Session Started,0.213,1
0.0,1.0,748.01,0.0,0.0,1.0,Session Started,0.24,1
5.0,2.0,3858.65,0.0,0.0,1.0,Session Started,0.297,1
7.0,2.0,2604.39,0.0,0.0,1.0,Session Started,0.343,0
4.0,3.0,2699.85,0.0,0.0,1.0,Session Started,0.213,0
3.0,11.0,1089.11,0.0,0.0,1.0,Session Started,0.07,0
8.0,6.0,2081.89,0.0,0.0,1.0,Session Started,0.187,1
7.0,2.0,620.04,0.0,0.0,1.0,Session Started,0.343,0
2.0,2.0,1629.68,0.0,0.0,1.0,Session Started,0.227,0
11.0,2.0,239.29,0.0,0.0,1.0,Session Started,0.437,0
7.0,2.0,515.69,0.0,0.0,1.0,Session Started,0.343,0
14.0,1.0,1397.1,0.0,0.0,1.0,Session Started,0.567,1
12.0,2.0,12089.52,0.0,0.0,1.0,Session Started,0.46,0
10.0,3.0,428.12,0.0,0.0,1.0,Session Started,0.353,0
7.0,2.0,668.57,0.0,0.0,1.0,Session Started,0.343,1
5.0,7.0,2150.42,0.0,0.0,1.0,Session Started,0.117,0
1.0,2.0,7446.79,0.0,0.0,1.0,Session Started,0.203,0
4.0,2.0,2125.45,0.0,0.0,1.0,Session Started,0.273,0
8.0,1.0,3170.72,0.0,0.0,1.0,Session Started,0.427,0
3.0,1.0,1380.11,0.0,0.0,1.0,Session Started,0.31,0
9.0,2.0,1201.71,0.0,0.0,1.0,Session Started,0.39,1
1.0,2.0,1930.91,0.0,0.0,1.0,Session Started,0.203,0
3.0,1.0,1067.81,0.0,0.0,1.0,Session Started,0.31,1
3.0,1.0,3227.35,0.0,0.0,1.0,Session Started,0.31,0
3.0,1.0,500.19,0.0,0.0,1.0,Session Started,0.31,1
1.0,4.0,3684.87,0.0,0.0,1.0,Session Started,0.083,0
1.0,3.0,1865.81,0.0,0.0,1.0,Session Started,0.143,0
8.0,2.0,1522.67,0.0,0.0,1.0,Session Started,0.367,1
3.0,1.0,485.71,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
0.0,1.0,825.65,0.0,0.0,1.0,Session Started,0.24,0
0.0,1.0,4716.97,0.0,0.0,1.0,Session Started,0.24,0
3.0,2.0,1530.15,0.0,0.0,1.0,Session Started,0.25,0
1.0,1.0,2259.09,0.0,1.0,0.0,Downgrade Clicked,0.75,1
7.0,2.0,894.6,0.0,0.0,1.0,Session Started,0.343,0
8.0,11.0,1766.5,0.0,0.0,1.0,Session Started,0.187,0
2.0,2.0,603.22,0.0,0.0,1.0,Session Started,0.227,0
4.0,5.0,1958.44,0.0,0.0,1.0,Session Started,0.093,0
1.0,1.0,2432.11,0.0,0.0,1.0,Session Started,0.263,1
2.0,1.0,2336.69,0.0,0.0,1.0,Session Started,0.287,0
9.0,9.0,877.55,0.0,0.0,1.0,Session Started,0.21,0
4.0,2.0,1375.21,0.0,0.0,1.0,Session Started,0.273,0
9.0,2.0,2778.75,0.0,0.0,1.0,Session Started,0.39,0
2.0,12.0,1526.68,0.0,0.0,1.0,Session Started,0.047,0
2.0,2.0,1436.77,0.0,0.0,1.0,Session Started,0.227,1
3.0,1.0,8289.74,0.0,0.0,1.0,Session Started,0.31,0
3.0,2.0,844.89,0.0,1.0,0.0,Downgrade Clicked,0.75,0
18.0,1.0,4291.26,0.0,0.0,1.0,Session Started,0.66,1
1.0,1.0,717.85,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,1.0,3052.83,0.0,0.0,1.0,Session Started,0.427,1
9.0,7.0,3186.0,0.0,0.0,1.0,Session Started,0.21,0
4.0,2.0,1201.96,0.0,0.0,1.0,Session Started,0.273,1
2.0,1.0,682.67,0.0,0.0,1.0,Session Started,0.287,0
3.0,1.0,373.77,0.0,0.0,1.0,Session Started,0.31,0
2.0,2.0,1105.34,0.0,0.0,1.0,Session Started,0.227,0
8.0,8.0,2754.46,0.0,0.0,1.0,Session Started,0.187,0
3.0,1.0,763.49,0.0,0.0,1.0,Session Started,0.31,0
10.0,1.0,1953.85,0.0,0.0,1.0,Session Started,0.473,0
5.0,6.0,554.94,0.0,0.0,1.0,Session Started,0.117,0
3.0,7.0,1499.5,0.0,0.0,1.0,Session Started,0.07,0
7.0,8.0,722.25,0.0,0.0,1.0,Session Started,0.163,1
3.0,1.0,1698.7,0.0,0.0,1.0,Session Started,0.31,1
9.0,1.0,1210.92,0.0,0.0,1.0,Session Started,0.45,0
1.0,2.0,697.64,0.0,0.0,1.0,Session Started,0.203,0
13.0,1.0,1067.31,0.0,0.0,1.0,Session Started,0.543,1
8.0,7.0,856.35,0.0,1.0,0.0,Downgrade Clicked,0.75,1
9.0,1.0,631.98,0.0,0.0,1.0,Session Started,0.45,0
3.0,2.0,4299.25,0.0,0.0,1.0,Session Started,0.25,0
8.0,7.0,1355.41,0.0,0.0,1.0,Session Started,0.187,0
2.0,12.0,310.51,0.0,0.0,1.0,Session Started,0.047,0
8.0,2.0,1098.14,0.0,0.0,1.0,Session Started,0.367,0
1.0,9.0,3758.48,0.0,0.0,1.0,Session Started,0.023,0
2.0,1.0,983.3,0.0,0.0,1.0,Session Started,0.287,0
3.0,2.0,5992.09,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,1.0,911.12,0.0,0.0,1.0,Session Started,0.287,0
3.0,13.0,2704.65,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,7.0,4143.56,0.0,0.0,1.0,Session Started,0.187,0
2.0,1.0,2591.92,0.0,0.0,1.0,Session Started,0.287,0
7.0,1.0,602.09,0.0,0.0,1.0,Session Started,0.403,0
0.0,2.0,850.67,0.0,0.0,1.0,Session Started,0.18,1
8.0,1.0,4610.34,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
8.0,6.0,949.86,0.0,0.0,1.0,Session Started,0.187,0
3.0,1.0,3946.33,0.0,0.0,1.0,Session Started,0.31,0
7.0,4.0,1281.48,0.0,0.0,1.0,Session Started,0.223,0
10.0,2.0,2024.65,0.0,0.0,1.0,Session Started,0.413,0
8.0,2.0,596.52,0.0,0.0,1.0,Session Started,0.367,0
3.0,1.0,1111.41,0.0,0.0,1.0,Session Started,0.31,1
3.0,16.0,897.63,0.0,0.0,1.0,Session Started,0.07,0
8.0,2.0,2165.66,0.0,0.0,1.0,Session Started,0.367,1
2.0,2.0,1948.0,0.0,0.0,1.0,Session Started,0.227,0
8.0,2.0,2617.88,0.0,0.0,1.0,Session Started,0.367,1
2.0,7.0,1221.19,0.0,0.0,1.0,Session Started,0.047,0
8.0,5.0,859.04,0.0,0.0,1.0,Session Started,0.187,1
0.0,5.0,2092.64,0.0,0.0,1.0,Session Started,0.0,1
0.0,2.0,793.4,0.0,0.0,1.0,Session Started,0.18,0
18.0,7.0,4284.41,0.0,0.0,1.0,Session Started,0.42,1
9.0,1.0,1649.76,0.0,0.0,1.0,Session Started,0.45,1
9.0,3.0,1392.83,0.0,0.0,1.0,Session Started,0.33,1
11.0,2.0,2616.89,0.0,0.0,1.0,Session Started,0.437,1
3.0,2.0,1700.89,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,16.0,479.89,0.0,0.0,1.0,Session Started,0.047,0
1.0,14.0,773.45,0.0,0.0,1.0,Session Started,0.023,0
3.0,2.0,4214.0,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,2.0,1933.54,0.0,0.0,1.0,Session Started,0.227,1
10.0,7.0,470.95,0.0,0.0,1.0,Session Started,0.233,1
0.0,14.0,2396.32,0.0,0.0,1.0,Session Started,0.0,0
1.0,4.0,1155.85,0.0,0.0,1.0,Session Started,0.083,0
2.0,1.0,898.21,0.0,1.0,0.0,Downgrade Clicked,0.75,1
1.0,1.0,723.5,0.0,0.0,1.0,Session Started,0.263,0
2.0,7.0,4023.65,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
6.0,3.0,375.25,0.0,0.0,1.0,Session Started,0.26,1
2.0,3.0,925.17,0.0,0.0,1.0,Session Started,0.167,1
5.0,2.0,1990.42,0.0,0.0,1.0,Session Started,0.297,0
9.0,2.0,6391.28,0.0,1.0,0.0,Downgrade Clicked,0.75,1
4.0,2.0,2816.04,0.0,1.0,0.0,Downgrade Clicked,0.75,1
7.0,4.0,918.9,0.0,0.0,1.0,Session Started,0.223,1
3.0,1.0,6145.55,0.0,0.0,1.0,Session Started,0.31,0
1.0,2.0,611.49,0.0,0.0,1.0,Session Started,0.203,0
2.0,3.0,2235.61,0.0,0.0,1.0,Session Started,0.167,0
12.0,6.0,2671.05,0.0,0.0,1.0,Session Started,0.28,0
5.0,1.0,893.47,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,3.0,3159.2,0.0,0.0,1.0,Session Started,0.167,0
3.0,1.0,1198.57,0.0,0.0,1.0,Session Started,0.31,0
8.0,1.0,3153.01,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
6.0,2.0,415.02,0.0,0.0,1.0,Session Started,0.32,0
4.0,1.0,2363.69,0.0,0.0,1.0,Session Started,0.333,0
9.0,9.0,1300.25,0.0,0.0,1.0,Session Started,0.21,0
7.0,7.0,4535.83,0.0,0.0,1.0,Session Started,0.163,0
5.0,1.0,1745.53,0.0,0.0,1.0,Session Started,0.357,0
1.0,5.0,4911.74,0.0,0.0,1.0,Session Started,0.023,0
1.0,2.0,2713.76,0.0,0.0,1.0,Session Started,0.203,0
12.0,2.0,1632.7,0.0,0.0,1.0,Session Started,0.46,0
4.0,7.0,3395.26,0.0,0.0,1.0,Session Started,0.093,0
3.0,2.0,3412.66,0.0,1.0,0.0,Downgrade Clicked,0.75,1
4.0,1.0,2637.34,0.0,0.0,1.0,Session Started,0.333,1
0.0,1.0,288.92,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,2.0,823.82,0.0,0.0,1.0,Session Started,0.367,0
2.0,9.0,5471.37,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,2.0,661.99,0.0,0.0,1.0,Session Started,0.367,0
4.0,2.0,3662.75,0.0,0.0,1.0,Session Started,0.273,0
2.0,1.0,3181.67,0.0,0.0,1.0,Session Started,0.287,0
0.0,8.0,1011.71,0.0,1.0,0.0,Downgrade Clicked,0.75,0
8.0,2.0,366.43,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
1.0,3.0,1146.96,0.0,0.0,1.0,Session Started,0.143,0
0.0,2.0,9532.02,0.0,0.0,1.0,Session Started,0.18,0
8.0,1.0,906.31,0.0,0.0,1.0,Session Started,0.427,1
2.0,1.0,957.76,0.0,0.0,1.0,Session Started,0.287,0
3.0,2.0,813.98,0.0,0.0,1.0,Session Started,0.25,0
2.0,1.0,4778.24,0.0,0.0,1.0,Session Started,0.287,0
9.0,2.0,1488.71,0.0,0.0,1.0,Session Started,0.39,1
2.0,5.0,1095.84,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,1.0,5601.44,0.0,0.0,1.0,Session Started,0.287,1
2.0,2.0,2874.39,0.0,0.0,1.0,Session Started,0.227,1
1.0,1.0,866.59,0.0,0.0,1.0,Session Started,0.263,0
2.0,1.0,679.35,0.0,0.0,1.0,Session Started,0.287,0
0.0,3.0,4566.65,0.0,0.0,1.0,Session Started,0.12,1
1.0,4.0,1832.49,0.0,0.0,1.0,Session Started,0.083,0
3.0,4.0,523.61,0.0,0.0,1.0,Session Started,0.13,0
9.0,1.0,434.2,0.0,0.0,1.0,Session Started,0.45,1
0.0,2.0,740.38,0.0,0.0,1.0,Session Started,0.18,0
2.0,2.0,670.76,0.0,0.0,1.0,Session Started,0.227,0
9.0,15.0,351.83,0.0,0.0,1.0,Session Started,0.21,1
9.0,2.0,750.24,0.0,0.0,1.0,Session Started,0.39,0
7.0,8.0,866.74,0.0,0.0,1.0,Session Started,0.163,0
2.0,1.0,1248.7,0.0,0.0,1.0,Session Started,0.287,0
3.0,2.0,7004.64,0.0,0.0,1.0,Session Started,0.25,0
2.0,3.0,1460.49,0.0,0.0,1.0,Session Started,0.167,1
1.0,2.0,1581.2,0.0,0.0,1.0,Session Started,0.203,0
3.0,2.0,2717.33,0.0,0.0,1.0,Session Started,0.25,0
4.0,2.0,1495.39,0.0,0.0,1.0,Session Started,0.273,1
3.0,15.0,2490.21,0.0,0.0,1.0,Session Started,0.07,0
5.0,1.0,2263.1,0.0,0.0,1.0,Session Started,0.357,0
2.0,8.0,1994.34,0.0,0.0,1.0,Session Started,0.047,1
2.0,2.0,16533.98,0.0,0.0,1.0,Session Started,0.227,0
8.0,2.0,3747.71,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
9.0,2.0,760.99,0.0,0.0,1.0,Session Started,0.39,1
2.0,1.0,2431.29,0.0,0.0,1.0,Session Started,0.287,1
4.0,11.0,959.69,0.0,0.0,1.0,Session Started,0.093,0
2.0,8.0,2583.76,0.0,0.0,1.0,Session Started,0.047,0
0.0,12.0,601.75,0.0,0.0,1.0,Session Started,0.0,0
7.0,16.0,745.29,0.0,1.0,0.0,Downgrade Clicked,0.75,1
1.0,2.0,2380.64,0.0,0.0,1.0,Session Started,0.203,0
3.0,2.0,4016.38,0.0,0.0,1.0,Session Started,0.25,1
3.0,6.0,2702.99,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
1.0,1.0,3580.63,0.0,0.0,1.0,Session Started,0.263,0
1.0,5.0,2438.3,0.0,0.0,1.0,Session Started,0.023,0
2.0,2.0,2075.58,0.0,0.0,1.0,Session Started,0.227,0
11.0,2.0,1208.39,0.0,0.0,1.0,Session Started,0.437,0
5.0,2.0,3464.77,0.0,0.0,1.0,Session Started,0.297,0
3.0,2.0,4104.76,0.0,0.0,1.0,Session Started,0.25,1
0.0,1.0,1719.02,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
4.0,2.0,1646.59,0.0,0.0,1.0,Session Started,0.273,0
0.0,2.0,6458.32,0.0,0.0,1.0,Session Started,0.18,0
4.0,1.0,1778.74,0.0,0.0,1.0,Session Started,0.333,0
7.0,1.0,1920.9,0.0,0.0,1.0,Session Started,0.403,0
3.0,2.0,2663.46,0.0,0.0,1.0,Session Started,0.25,1
2.0,1.0,1671.97,0.0,0.0,1.0,Session Started,0.287,0
0.0,5.0,937.98,0.0,0.0,1.0,Session Started,0.0,0
0.0,1.0,2446.4,0.0,0.0,1.0,Session Started,0.24,0
3.0,2.0,1752.85,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
9.0,1.0,7893.54,0.0,0.0,1.0,Session Started,0.45,0
2.0,2.0,3397.38,0.0,0.0,1.0,Session Started,0.227,0
4.0,2.0,1122.84,0.0,0.0,1.0,Session Started,0.273,1
7.0,2.0,3239.74,0.0,0.0,1.0,Session Started,0.343,1
0.0,2.0,2312.98,0.0,1.0,0.0,Downgrade Clicked,0.75,1
1.0,2.0,5154.07,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,1.0,1188.49,0.0,0.0,1.0,Session Started,0.287,0
6.0,2.0,2102.62,0.0,0.0,1.0,Session Started,0.32,0
3.0,2.0,1670.24,0.0,0.0,1.0,Session Started,0.25,0
7.0,2.0,1894.64,0.0,0.0,1.0,Session Started,0.343,1
9.0,2.0,890.55,0.0,0.0,1.0,Session Started,0.39,0
8.0,4.0,2866.16,0.0,0.0,1.0,Session Started,0.247,1
16.0,2.0,2525.95,0.0,1.0,0.0,Downgrade Clicked,0.75,1
7.0,1.0,5055.23,0.0,0.0,1.0,Session Started,0.403,1
8.0,1.0,1793.6,0.0,0.0,1.0,Session Started,0.427,0
8.0,1.0,1300.53,0.0,0.0,1.0,Session Started,0.427,0
7.0,2.0,3399.68,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
8.0,5.0,957.8,0.0,0.0,1.0,Session Started,0.187,0
10.0,3.0,4306.96,0.0,0.0,1.0,Session Started,0.353,0
3.0,2.0,4299.58,0.0,0.0,1.0,Session Started,0.25,0
5.0,1.0,4943.47,0.0,0.0,1.0,Session Started,0.357,0
3.0,6.0,2443.77,0.0,0.0,1.0,Session Started,0.07,1
8.0,1.0,1225.13,0.0,0.0,1.0,Session Started,0.427,1
3.0,2.0,1973.08,0.0,0.0,1.0,Session Started,0.25,1
8.0,6.0,2450.52,0.0,0.0,1.0,Session Started,0.187,0
8.0,2.0,1155.04,0.0,0.0,1.0,Session Started,0.367,0
12.0,1.0,5252.68,1.0,0.0,0.0,Cancellation Page Viewed,0.9,0
2.0,1.0,2875.75,0.0,0.0,1.0,Session Started,0.287,1
7.0,2.0,885.56,0.0,0.0,1.0,Session Started,0.343,0
8.0,1.0,8154.29,0.0,0.0,1.0,Session Started,0.427,0
10.0,2.0,1954.54,0.0,0.0,1.0,Session Started,0.413,0
9.0,2.0,753.49,0.0,0.0,1.0,Session Started,0.39,0
4.0,2.0,930.57,0.0,0.0,1.0,Session Started,0.273,0
4.0,1.0,5944.53,0.0,0.0,1.0,Session Started,0.333,0
1.0,5.0,7785.26,0.0,0.0,1.0,Session Started,0.023,0
13.0,2.0,4054.52,0.0,0.0,1.0,Session Started,0.483,1
2.0,3.0,5194.97,0.0,0.0,1.0,Session Started,0.167,1
7.0,2.0,4785.24,0.0,0.0,1.0,Session Started,0.343,0
8.0,1.0,2822.94,0.0,0.0,1.0,Session Started,0.427,1
3.0,2.0,2352.5,0.0,0.0,1.0,Session Started,0.25,0
2.0,2.0,2784.69,0.0,1.0,0.0,Downgrade Clicked,0.75,1
1.0,2.0,3257.82,0.0,0.0,1.0,Session Started,0.203,0
9.0,5.0,998.97,0.0,0.0,1.0,Session Started,0.21,1
3.0,8.0,3247.26,0.0,0.0,1.0,Session Started,0.07,0
0.0,4.0,5807.43,0.0,0.0,1.0,Session Started,0.06,0
7.0,2.0,1532.88,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,2.0,1407.26,0.0,0.0,1.0,Session Started,0.227,0
9.0,2.0,2647.15,0.0,0.0,1.0,Session Started,0.39,0
2.0,1.0,1075.21,0.0,0.0,1.0,Session Started,0.287,0
1.0,5.0,630.52,0.0,0.0,1.0,Session Started,0.023,0
0.0,6.0,4528.63,0.0,1.0,0.0,Downgrade Clicked,0.75,0
3.0,1.0,1260.47,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,7.0,1834.92,0.0,0.0,1.0,Session Started,0.07,0
7.0,6.0,1109.76,0.0,0.0,1.0,Session Started,0.163,0
3.0,2.0,5021.1,0.0,0.0,1.0,Session Started,0.25,0
2.0,8.0,3577.93,0.0,0.0,1.0,Session Started,0.047,0
2.0,1.0,1491.31,0.0,0.0,1.0,Session Started,0.287,0
2.0,1.0,703.51,0.0,1.0,0.0,Downgrade Clicked,0.75,1
10.0,2.0,1369.85,0.0,0.0,1.0,Session Started,0.413,0
1.0,2.0,2852.99,0.0,0.0,1.0,Session Started,0.203,0
14.0,2.0,2102.56,0.0,0.0,1.0,Session Started,0.507,0
2.0,9.0,1972.94,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
0.0,1.0,2141.71,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,1.0,3317.73,0.0,0.0,1.0,Session Started,0.287,0
0.0,2.0,1748.5,0.0,0.0,1.0,Session Started,0.18,1
8.0,1.0,2591.55,0.0,0.0,1.0,Session Started,0.427,1
3.0,3.0,820.95,0.0,0.0,1.0,Session Started,0.19,0
2.0,2.0,13947.85,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
6.0,13.0,1440.74,0.0,1.0,0.0,Downgrade Clicked,0.75,1
5.0,2.0,2127.86,0.0,0.0,1.0,Session Started,0.297,0
10.0,1.0,2844.58,0.0,0.0,1.0,Session Started,0.473,1
12.0,1.0,1301.62,0.0,0.0,1.0,Session Started,0.52,0
7.0,1.0,1819.4,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
8.0,10.0,1801.8,0.0,0.0,1.0,Session Started,0.187,1
8.0,2.0,870.24,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,2.0,2567.97,0.0,0.0,1.0,Session Started,0.25,0
7.0,1.0,483.29,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
0.0,7.0,7347.88,0.0,0.0,1.0,Session Started,0.0,0
8.0,1.0,3409.69,0.0,0.0,1.0,Session Started,0.427,1
12.0,3.0,3014.83,0.0,0.0,1.0,Session Started,0.4,0
0.0,3.0,450.65,0.0,0.0,1.0,Session Started,0.12,0
8.0,1.0,959.08,0.0,0.0,1.0,Session Started,0.427,0
10.0,2.0,5494.35,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,1.0,50000.0,0.0,0.0,1.0,Session Started,0.287,0
3.0,2.0,4702.05,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
10.0,11.0,4144.57,0.0,0.0,1.0,Session Started,0.233,0
12.0,2.0,2751.71,0.0,0.0,1.0,Session Started,0.46,0
1.0,6.0,917.82,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,2.0,4008.37,0.0,0.0,1.0,Session Started,0.227,0
7.0,1.0,749.22,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,3.0,686.45,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,2.0,652.74,0.0,0.0,1.0,Session Started,0.227,1
0.0,1.0,3946.48,0.0,0.0,1.0,Session Started,0.24,0
1.0,2.0,1726.88,0.0,0.0,1.0,Session Started,0.203,0
4.0,2.0,1959.97,0.0,0.0,1.0,Session Started,0.273,0
6.0,3.0,1785.9,0.0,0.0,1.0,Session Started,0.26,0
5.0,1.0,734.67,0.0,0.0,1.0,Session Started,0.357,0
8.0,7.0,1057.24,0.0,0.0,1.0,Session Started,0.187,1
3.0,2.0,1100.65,0.0,0.0,1.0,Session Started,0.25,0
2.0,1.0,587.45,0.0,1.0,0.0,Downgrade Clicked,0.75,1
0.0,1.0,1207.89,0.0,0.0,1.0,Session Started,0.24,1
1.0,4.0,761.24,1.0,0.0,0.0,Cancellation Page Viewed,0.9,0
2.0,2.0,2870.21,0.0,0.0,1.0,Session Started,0.227,1
1.0,2.0,3067.99,0.0,0.0,1.0,Session Started,0.203,0
0.0,1.0,642.32,0.0,0.0,1.0,Session Started,0.24,0
1.0,2.0,1426.09,0.0,0.0,1.0,Session Started,0.203,0
6.0,4.0,7981.23,0.0,0.0,1.0,Session Started,0.2,0
5.0,2.0,825.01,0.0,0.0,1.0,Session Started,0.297,0
10.0,9.0,2543.54,0.0,0.0,1.0,Session Started,0.233,0
8.0,1.0,1967.3,0.0,0.0,1.0,Session Started,0.427,1
4.0,1.0,4334.28,0.0,0.0,1.0,Session Started,0.333,0
1.0,2.0,2290.15,0.0,0.0,1.0,Session Started,0.203,0
4.0,2.0,1280.45,0.0,0.0,1.0,Session Started,0.273,0
0.0,1.0,1907.24,0.0,0.0,1.0,Session Started,0.24,0
3.0,2.0,1929.65,0.0,0.0,1.0,Session Started,0.25,0
3.0,1.0,1680.16,0.0,0.0,1.0,Session Started,0.31,0
3.0,2.0,629.36,0.0,1.0,0.0,Downgrade Clicked,0.75,0
2.0,2.0,4887.67,0.0,0.0,1.0,Session Started,0.227,1
7.0,12.0,4243.51,0.0,0.0,1.0,Session Started,0.163,0
8.0,2.0,784.19,0.0,0.0,1.0,Session Started,0.367,0
8.0,2.0,1421.43,0.0,0.0,1.0,Session Started,0.367,1
5.0,2.0,1510.1,0.0,0.0,1.0,Session Started,0.297,0
4.0,1.0,716.79,0.0,0.0,1.0,Session Started,0.333,0
0.0,1.0,406.09,0.0,1.0,0.0,Downgrade Clicked,0.75,1
7.0,14.0,1057.36,0.0,0.0,1.0,Session Started,0.163,0
4.0,1.0,1359.51,0.0,0.0,1.0,Session Started,0.333,1
2.0,4.0,570.79,0.0,0.0,1.0,Session Started,0.107,0
2.0,1.0,2083.04,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
10.0,4.0,4583.81,0.0,0.0,1.0,Session Started,0.293,1
5.0,1.0,3546.42,0.0,0.0,1.0,Session Started,0.357,0
3.0,11.0,1633.78,0.0,0.0,1.0,Session Started,0.07,0
5.0,2.0,414.75,0.0,0.0,1.0,Session Started,0.297,0
3.0,1.0,3205.3,0.0,1.0,0.0,Downgrade Clicked,0.75,0
3.0,2.0,2032.69,0.0,0.0,1.0,Session Started,0.25,0
2.0,2.0,2538.89,0.0,0.0,1.0,Session Started,0.227,0
3.0,2.0,8509.02,0.0,0.0,1.0,Session Started,0.25,1
7.0,1.0,934.63,0.0,0.0,1.0,Session Started,0.403,0
0.0,3.0,181.3,0.0,0.0,1.0,Session Started,0.12,0
8.0,3.0,778.4,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,2.0,2667.34,0.0,0.0,1.0,Session Started,0.227,0
7.0,7.0,1847.41,0.0,0.0,1.0,Session Started,0.163,0
5.0,1.0,683.68,0.0,0.0,1.0,Session Started,0.357,0
6.0,1.0,580.7,0.0,0.0,1.0,Session Started,0.38,0
5.0,2.0,1361.46,0.0,0.0,1.0,Session Started,0.297,1
11.0,1.0,667.22,0.0,0.0,1.0,Session Started,0.497,1
3.0,1.0,2742.18,0.0,0.0,1.0,Session Started,0.31,1
7.0,2.0,1300.96,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
7.0,1.0,1094.78,0.0,0.0,1.0,Session Started,0.403,1
2.0,1.0,985.73,0.0,0.0,1.0,Session Started,0.287,1
2.0,3.0,2231.65,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,2.0,1870.74,0.0,0.0,1.0,Session Started,0.25,0
2.0,5.0,2125.08,0.0,0.0,1.0,Session Started,0.047,0
3.0,2.0,2088.3,0.0,0.0,1.0,Session Started,0.25,0
3.0,2.0,1706.57,0.0,0.0,1.0,Session Started,0.25,0
4.0,1.0,791.16,0.0,0.0,1.0,Session Started,0.333,0
2.0,4.0,1007.97,0.0,0.0,1.0,Session Started,0.107,0
8.0,1.0,1318.51,0.0,0.0,1.0,Session Started,0.427,0
3.0,1.0,9434.76,0.0,0.0,1.0,Session Started,0.31,1
7.0,5.0,614.57,0.0,0.0,1.0,Session Started,0.163,1
0.0,3.0,1293.13,0.0,0.0,1.0,Session Started,0.12,0
3.0,2.0,1955.92,0.0,0.0,1.0,Session Started,0.25,0
0.0,1.0,1418.47,0.0,0.0,1.0,Session Started,0.24,0
7.0,1.0,4269.17,0.0,0.0,1.0,Session Started,0.403,1
2.0,2.0,1412.62,0.0,0.0,1.0,Session Started,0.227,0
11.0,3.0,1498.72,0.0,0.0,1.0,Session Started,0.377,0
2.0,2.0,3469.28,0.0,0.0,1.0,Session Started,0.227,1
4.0,1.0,7696.87,0.0,0.0,1.0,Session Started,0.333,0
2.0,1.0,5574.73,0.0,0.0,1.0,Session Started,0.287,1
5.0,2.0,1620.8,0.0,1.0,0.0,Downgrade Clicked,0.75,0
3.0,2.0,1737.82,0.0,0.0,1.0,Session Started,0.25,1
3.0,1.0,1876.9,0.0,0.0,1.0,Session Started,0.31,1
1.0,1.0,2033.67,0.0,0.0,1.0,Session Started,0.263,1
